Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"78 Houghton St # 1, Boston, MA 02122",Sold 06/19/2019,"$360,000 ",3 bds,1 ba,"1,002 sqft",Condo,1880,,Other,,1 space,,Great solar potentialSun Number™: 93.58,"$420,940 ","$379,000 - $450,000","-$2,336 (-0.6 %)"
"188 Brookline Ave UNIT 24A, Boston, MA 02215",Sold 06/18/2019,$2.45M,3 bds,2.5 ba,"1,825 sqft",Condo,2018,,,,,"$2,251/month",,"$2,459,823 ",$2.29M - $2.66M,-$103 (-0.0 %)
"276 Sumner St, Boston, MA 02128",Sold 06/18/2019,"$770,000 ",3 bds,2 ba,"1,669 sqft",Condo,,,,,,,,"$772,997 ","$719,000 - $835,000",-$56 (-0.0 %)
"53 Bakersfield St # 2, Boston, MA 02125",Sold 06/18/2019,"$848,000 ",3 bds,3 ba,"2,410 sqft",Condo,2016,,Forced air,,1 space,$253/month,,"$851,202 ","$792,000 - $919,000",-$87 (-0.0 %)
"580 Washington St # 201, Boston, MA 02111",Sold 06/18/2019,$1.76M,3 bds,2 ba,"1,478 sqft",Condo,2013,,Forced air,,Attached Garage,"$1,624/month",,"$1,765,848 ",$1.64M - $1.91M,-$126 (-0.0 %)
"40 Sawyer Ave # 1, Boston, MA 02125",Sold 06/17/2019,"$725,000 ",3 bds,2.5 ba,"1,775 sqft",Condo,1900,,Forced air,,1 space,,,"$727,906 ","$677,000 - $786,000",-$31 (-0.0 %)
"336 Chelsea St. ## 2, Boston, MA 02128",Sold 06/17/2019,"$645,000 ",3 bds,2 ba,"1,258 sqft",Condo,2019,2019,Forced air,Central,None,$435/month,,"$647,586 ","$602,000 - $699,000",-$27 (-0.0 %)
"580 Washington St # 802, Boston, MA 02111",Sold 06/17/2019,$2.04M,3 bds,2 ba,"1,703 sqft",Condo,2013,,Forced air,,1 space,"$1,895/month",,"$2,043,159 ",$1.90M - $2.21M,-$86 (-0.0 %)
"195 Faneuil St, Boston, MA 02135",Sold 06/14/2019,"$602,500 ",3 bds,2 ba,"1,960 sqft",Condo,1927,,,,,$250/month,,"$605,126 ","$563,000 - $654,000",+$29 (+0.0 %)
"44 Evergreen St # 2, Jamaica Plain, MA 02130",Sold 06/14/2019,"$915,000 ",3 bds,2 ba,"1,359 sqft",Condo,1910,,Other,Other,1 space,$229/month,,"$918,988 ","$855,000 - $993,000",+$44 (+0.0 %)
"69 Telegraph St UNIT 301, South Boston, MA 02127",Sold 06/14/2019,$1.07M,3 bds,2 ba,"1,668 sqft",Condo,2013,2013,Forced air,,1 space,,,"$1,079,685 ",$1.00M - $1.17M,+$52 (+0.0 %)
"14 Wilbur St # 1, Dorchester, MA 02125",Sold 06/14/2019,"$530,000 ",3 bds,2 ba,"1,200 sqft",Condo,1905,,Forced air,Central,Off street,$200/month,"Cable Ready,Wired,Candidate for a community solar programSun Number™: 22.38","$532,310 ","$495,000 - $575,000",+$26 (+0.0 %)
"25 Beacon St APT 4, Boston, MA 02108",Sold 06/14/2019,$8.20M,3 bds,3.5 ba,"3,578 sqft",Condo,2017,,Forced air,,,,,,,
"1662 Centre St # 2, Boston, MA 02132",Sold 06/14/2019,"$850,000 ",3 bds,3.5 ba,"2,271 sqft",Condo,2007,,Forced air,Central,2 spaces,$320/month,,,,
"14 Wilbur St # 1, Boston, MA 02125",Sold 06/14/2019,"$530,000 ",3 bds,2 ba,"1,174 sqft",Condo,1905,,Forced air,Central,,$200/month,,"$532,310 ","$495,000 - $575,000",+$26 (+0.0 %)
"651 E 3rd St # 1, Boston, MA 02127",Sold 06/13/2019,"$819,000 ",3 bds,3 ba,"1,416 sqft",Condo,1900,,Forced air,Central,On street,$196/month,,"$822,665 ","$765,000 - $888,000",+$64 (+0.0 %)
"43 Lee St, Boston, MA 02130",Sold 06/13/2019,$1.02M,3 bds,3 ba,"1,850 sqft",Condo,2002,,Forced air,Central,2 spaces,,,"$1,024,564 ","$953,000 - $1.11M",+$80 (+0.0 %)
"40 Beacon St # 5, Boston, MA 02108",Sold 06/11/2019,$9.75M,3 bds,3.5 ba,"3,667 sqft",Condo,1899,,Other,,2 spaces,"$9,999,999/month",,"$9,795,901 ",$9.11M - $10.58M,"+$1,348 (+0.0 %)"
"40 Beacon St # 2, Boston, MA 02108",Sold 06/11/2019,$4.75M,3 bds,3.5 ba,"2,421 sqft",Condo,1899,1995,Other,,2 spaces,"$9,999,999/month",,"$4,772,362 ",$4.44M - $5.15M,+$657 (+0.0 %)
"250 Dudley St APT 4, Boston, MA 02119",Sold 06/10/2019,"$350,000 ",3 bds,1 ba,"1,578 sqft",Condo,1989,1989,Other,,1 space,$419/month,,"$351,688 ","$327,000 - $380,000",+$59 (+0.0 %)
"2 Rollins St APT D602, Boston, MA 02118",Sold 06/10/2019,$1.25M,3 bds,2 ba,"1,217 sqft",Condo,2002,2002,Forced air,Central,Attached Garage,$746/month,,"$1,256,030 ",$1.17M - $1.36M,+$211 (+0.0 %)
"2003 Commonwealth Ave APT 5, Brighton, MA 02135",Sold 06/09/2019,"$400,000 ",3 bds,1 ba,549 sqft,Multi Family,1925,,Other,None,,,,"$401,976 ","$374,000 - $434,000",+$79 (+0.0 %)
"724 E 2nd St # 3, South Boston, MA 02127",Sold 06/07/2019,$1.18M,3 bds,2 ba,"1,717 sqft",Condo,1915,2015,Forced air,,Detached Garage,$221/month,,"$1,181,078 ",$1.10M - $1.28M,+$303 (+0.0 %)
"17-19 Walk Hill St # 1, Boston, MA 02130",Sold 06/07/2019,$1.80M,3 bds,2 ba,"1,200 sqft",Multi Family,,,,None,Off street,,,"$1,809,312 ",$1.68M - $1.95M,+$466 (+0.0 %)
"22 Liberty Dr # 10A, Boston, MA 02210",Sold 06/07/2019,$6.80M,3 bds,3.5 ba,"2,756 sqft",Condo,2015,,Forced air,,,"$3,903/month",Great solar potentialSun Number™: 94.38,"$6,835,180 ",$6.36M - $7.38M,"+$1,758 (+0.0 %)"
"4380 Washington St UNIT 3, Roslindale, MA 02131",Sold 06/07/2019,"$610,000 ",3 bds,2 ba,"1,261 sqft",Condo,2017,,Forced air,,2 spaces,,,"$613,155 ","$570,000 - $662,000",+$157 (+0.0 %)
"315 Commonwealth Ave # 1, Boston, MA 02115",Sold 06/07/2019,$3.18M,3 bds,2.5 ba,"2,885 sqft",Condo,1878,1976,Other,,1 space,,Great solar potentialSun Number™: 90.38,"$3,260,752 ",$3.03M - $3.52M,+$838 (+0.0 %)
"329 Commonwealth Ave APT 2, Boston, MA 02115",Sold 06/07/2019,$2.60M,3 bds,2 ba,"1,534 sqft",Condo,1870,2016,Other,,Off street,$627/month,,"$2,608,425 ",$2.43M - $2.82M,+$671 (+0.0 %)
"192 Commonwealth Ave APT 5, Boston, MA 02116",Sold 06/07/2019,$3.35M,3 bds,4 ba,"2,759 sqft",Condo,1924,2016,Radiant,Central,1 space,"$1,500/month",,"$3,367,331 ",$3.13M - $3.64M,+$866 (+0.0 %)
"893 E 2nd St UNIT 7, Boston, MA 02127",Sold 06/06/2019,$1.70M,3 bds,3.5 ba,"2,603 sqft",Condo,2016,,,,,$250/month,Great solar potentialSun Number™: 86.86,"$1,708,993 ",$1.59M - $1.85M,+$491 (+0.0 %)
"484 Massachusetts Ave APT 1, Boston, MA 02118",Sold 06/06/2019,"$980,000 ",3 bds,1 ba,"1,493 sqft",Multi Family,1900,1982,Other,Other,1 space,,,"$985,184 ","$916,000 - $1.06M",+$283 (+0.0 %)
"86 Roseclair St, Dorchester, MA 02125",Sold 06/06/2019,"$560,000 ",3 bds,1 ba,"1,130 sqft",Condo,1905,,,Central,Off street,,,"$562,962 ","$524,000 - $608,000",+$162 (+0.0 %)
"257 W 3rd St UNIT 4, South Boston, MA 02127",Sold 06/05/2019,$1.39M,3 bds,2.5 ba,"1,924 sqft",Condo,2007,,Forced air,,2 spaces,,Great solar potentialSun Number™: 92.46,"$1,400,028 ",$1.30M - $1.51M,+$444 (+0.0 %)
"32 East St # 1, Boston, MA 02122",Sold 06/04/2019,"$380,000 ",3 bds,1.5 ba,"1,570 sqft",Condo,1880,,Forced air,,,,Great solar potentialSun Number™: 83.18,"$382,098 ","$355,000 - $413,000",+$132 (+0.0 %)
"39 Parkton Rd # 1, Boston, MA 02130",Sold 06/04/2019,"$603,000 ",3 bds,1 ba,"9,999 sqft",Apartment,1905,1999,Forced air,Other,On street,,,,,
"166 W Brookline St, Boston, MA 02118",Sold 06/04/2019,$1.78M,3 bds,4 ba,"2,402 sqft",Condo,1850,2018,Other,,1 space,$658/month,,"$3,539,141 ",$3.22M - $3.86M,"+$5,962 (+0.2 %)"
"88 Dunster Rd # 2, Boston, MA 02130",Sold 06/03/2019,"$840,000 ",3 bds,2 ba,"1,133 sqft",Condo,1910,,Forced air,Central,1 space,$250/month,,"$844,737 ","$786,000 - $912,000",+$318 (+0.0 %)
"118 Saxton St # 1, Boston, MA 02125",Sold 06/03/2019,"$545,000 ",3 bds,2 ba,"1,054 sqft",Condo,1905,,Forced air,,,$200/month,Candidate for a community solar programSun Number™: 22.38,"$548,073 ","$510,000 - $592,000",+$206 (+0.0 %)
"176 Humboldt #5, Roxbury, MA 02121",Sold 06/03/2019,"$499,000 ",3 bds,2 ba,"1,291 sqft",Condo,,,,,,,,"$501,814 ","$467,000 - $542,000",+$189 (+0.0 %)
"148 W Concord St # 1, Boston, MA 02118",Sold 06/03/2019,$2.29M,3 bds,3 ba,"1,932 sqft",Condo,1920,,Forced air,,1 space,$275/month,,"$2,307,942 ",$2.15M - $2.49M,+$869 (+0.0 %)
"94 Chestnut St APT 1, Boston, MA 02108",Sold 06/03/2019,$2.70M,3 bds,2.5 ba,"1,549 sqft",Condo,1900,,,,,$376/month,,"$2,714,597 ",$2.52M - $2.93M,+$860 (+0.0 %)
"39 Rosseter St # 2, Boston, MA 02121",Sold 06/03/2019,"$470,000 ",3 bds,2 ba,"1,314 sqft",Condo,1905,,,,,$175/month,,"$472,650 ","$440,000 - $510,000",+$178 (+0.0 %)
"79 Midvale Rd # 2, Boston, MA 02132",Sold 06/03/2019,"$565,000 ",3 bds,2 ba,"1,766 sqft",Condo,1901,,Other,,1 space,,Candidate for a community solar programSun Number™: 22.94,"$599,943 ","$552,000 - $648,000",-$879 (-0.1 %)
"1706 Commonwealth Ave APT 33, Boston, MA 02135",Sold 06/03/2019,"$479,900 ",3 bds,1.5 ba,905 sqft,Multi Family,1890,1890,Other,None,On street,,,"$482,606 ","$449,000 - $521,000",+$182 (+0.0 %)
"153 Rowe St # 1, Boston, MA 02131",Sold 05/31/2019,"$429,500 ",3 bds,1 ba,933 sqft,Condo,1905,,Baseboard,Other,,$188/month,,"$432,082 ","$402,000 - $467,000",+$193 (+0.0 %)
"44 Pleasant St # 3, Boston, MA 02129",Sold 05/31/2019,"$910,000 ",3 bds,2 ba,"1,201 sqft",Condo,1875,2006,Other,,None,,,"$915,471 ","$851,000 - $989,000",+$408 (+0.0 %)
"77 Horace St # 2, Boston, MA 02128",,"$485,000 ",3 bds,2 ba,986 sqft,Condo,1900,1900,Baseboard,,1 space,$191/month,,"$487,916 ","$454,000 - $527,000",+$218 (+0.0 %)
"36 Mystic St # 2, Boston, MA 02129",Sold 05/31/2019,"$880,000 ",3 bds,2 ba,"1,260 sqft",Condo,1860,1985,Baseboard,Central,On street,$175/month,,"$885,291 ","$823,000 - $956,000",+$395 (+0.0 %)
"150 Dorchester Ave APT 510, South Boston, MA 02127",Sold 05/31/2019,$1.62M,3 bds,2 ba,"1,877 sqft",Condo,2016,2016,Forced air,Central,2 spaces,$623/month,,"$1,625,717 ",$1.51M - $1.76M,+$726 (+0.0 %)
"8 Evergreen St, Boston, MA 02130",Sold 05/31/2019,"$3,925 ",3 bds,2.5 ba,"2,154 sqft",Condo,2007,,Forced air,,2 spaces,,,,,
"48 Carruth St # 2, Boston, MA 02124",Sold 05/31/2019,"$456,500 ",3 bds,1 ba,"1,140 sqft",Condo,1910,2002,Baseboard,Other,,$175/month,Great solar potentialSun Number™: 85.8,"$459,244 ","$427,000 - $496,000",+$205 (+0.0 %)
"166 Lake Shore Rd APT 2, Boston, MA 02135",Sold 05/31/2019,"$500,000 ",3 bds,2 ba,"1,053 sqft",Condo,1963,1963,Forced air,,1 space,$514/month,,"$503,006 ","$468,000 - $543,000",+$224 (+0.0 %)
"3 Prince St # 3, Boston, MA 02113",Sold 05/30/2019,"$625,000 ",3 bds,1 ba,785 sqft,Condo,2016,,,,On street,$264/month,,"$628,845 ","$585,000 - $679,000",+$286 (+0.0 %)
"161 Dorchester St # 1, South Boston, MA 02127",Sold 05/30/2019,"$745,000 ",3 bds,2 ba,"1,234 sqft",Apartment,1890,2001,Forced air,Other,,$175/month,Great solar potentialSun Number™: 92.46,,,
"21 Pershing Rd # 1, Boston, MA 02130",Sold 05/30/2019,"$721,000 ",3 bds,2 ba,"1,270 sqft",Condo,1925,1986,Radiant,Other,Off street,$300/month,,"$725,436 ","$675,000 - $783,000",+$330 (+0.0 %)
"45 Gordon St APT 1, Boston, MA 02134",Sold 05/30/2019,"$375,000 ",3 bds,1 ba,720 sqft,Multi Family,1920,1985,Other,None,On street,,,"$377,307 ","$351,000 - $407,000",+$172 (+0.0 %)
"2 Avery St APT 23E, Boston, MA 02111",Sold 05/29/2019,$5.00M,3 bds,5 ba,"3,246 sqft",Condo,2000,,Forced air,Central,Attached Garage,"$4,595/month",,"$5,031,468 ",$4.68M - $5.43M,"+$2,336 (+0.0 %)"
"313 Commonwealth Ave # 3, Boston, MA 02115",Sold 05/29/2019,$5.10M,3 bds,2.5 ba,"2,761 sqft",Condo,2013,2012,Forced air,Central,1 space,"$1,405/month",,"$5,132,098 ",$4.77M - $5.54M,"+$2,384 (+0.0 %)"
"586 E 3rd St, South Boston, MA 02127",Sold 05/29/2019,$1.50M,3 bds,3 ba,"1,282 sqft",Multi Family,1900,2005,Forced air,None,2 spaces,,Great solar potentialSun Number™: 80.46,"$1,509,440 ",$1.40M - $1.63M,+$701 (+0.0 %)
"474 Columbus Ave APT 4, Boston, MA 02118",Sold 05/28/2019,$1.47M,3 bds,2 ba,"1,545 sqft",Condo,1899,1987,Forced air,,,,Great solar potentialSun Number™: 89.58,"$1,474,426 ",$1.37M - $1.59M,+$699 (+0.0 %)
"15 Millmont St, Boston, MA 02119",Sold 05/28/2019,"$540,000 ",3 bds,3 ba,"2,200 sqft",Multi Family,2006,2016,Forced air,Central,Off street,,Great solar potentialSun Number™: 80.82,"$543,474 ","$505,000 - $587,000",+$258 (+0.0 %)
"204 Centre St # 1, Boston, MA 02124",Sold 05/24/2019,"$465,000 ",3 bds,1 ba,"1,010 sqft",Condo,1905,,,,,"$9,999/month",,"$468,253 ","$431,000 - $506,000",+$240 (+0.1 %)
"213 East Eagle #7, Boston, MA 02128",Sold 05/23/2019,"$655,000 ",3 bds,2 ba,"1,110 sqft",Condo,,,,,,,,"$659,674 ","$607,000 - $712,000",+$343 (+0.1 %)
"170 Tremont St APT 1701, Boston, MA 02111",Sold 05/23/2019,$1.24M,3 bds,2 ba,"1,430 sqft",Condo,1991,1991,Forced air,Other,95 spaces,"$1,927/month",,"$1,330,244 ",$1.26M - $1.46M,"-$34,366 (-2.5 %)"
"300 Boylston St UNIT 502, Boston, MA 02116",Sold 05/23/2019,$5.75M,3 bds,3 ba,"2,728 sqft",Condo,1988,2009,Forced air,,1 space,$319/month,,"$5,791,035 ",$5.33M - $6.25M,"+$3,012 (+0.1 %)"
"54 Burroughs St, Jamaica Plain, MA 02130",Sold 05/23/2019,$2.10M,3 bds,3.5 ba,"4,783 sqft",Condo,1899,,Forced air,,,,,"$2,114,986 ",$1.95M - $2.28M,"+$1,100 (+0.1 %)"
"90 Elm St # 2, Charlestown, MA 02129",Sold 05/22/2019,$1.02M,3 bds,3.5 ba,"1,587 sqft",Condo,2011,,,,,,,"$1,027,422 ","$945,000 - $1.11M",+$543 (+0.1 %)
"662 Tremont St APT 1, Boston, MA 02118",Sold 05/22/2019,$1.10M,3 bds,2.5 ba,"2,100 sqft",Condo,1899,2005,Forced air,Central,,$289/month,Great solar potentialSun Number™: 92.78,"$2,248,779 ",$2.02M - $2.45M,"+$13,659 (+0.6 %)"
"1 Huntington Ave APT 1404, Boston, MA 02116",Sold 05/22/2019,$2.65M,3 bds,2.5 ba,"1,974 sqft",Condo,2000,1999,Other,,2 spaces,$223/month,,"$2,664,247 ",$2.45M - $2.88M,"+$1,410 (+0.1 %)"
"90 Elm St # 2, Boston, MA 02129",Sold 05/22/2019,$1.02M,3 bds,4 ba,"1,349 sqft",Condo,1885,2010,Forced air,Central,,$280/month,,"$1,027,422 ","$945,000 - $1.11M",+$543 (+0.1 %)
"303 Columbus Ave # 502, Boston, MA 02116",,$2.98M,3 bds,3 ba,"2,167 sqft",Condo,2009,,,,,"$1,854/month",,"$2,997,067 ",$2.76M - $3.24M,"+$1,614 (+0.1 %)"
"39 Fenton St UNIT 4, Boston, MA 02122",Sold 05/20/2019,"$449,350 ",3 bds,2 ba,"1,492 sqft",Condo,2004,2004,Forced air,Central,"Off street, On street",$400/month,,"$452,746 ","$417,000 - $489,000",+$248 (+0.1 %)
"342-346 Dorchester St # 1, South Boston, MA 02127",Sold 05/20/2019,"$712,000 ",3 bds,2 ba,"1,455 sqft",Condo,1899,,Forced air,Other,,,,"$717,381 ","$660,000 - $775,000",+$393 (+0.1 %)
"5 Sutton St APT 2B, Boston, MA 02126",Sold 05/17/2019,"$280,000 ",3 bds,1 ba,835 sqft,Condo,1920,,Forced air,,1 space,$195/month,,"$282,234 ","$260,000 - $305,000",+$163 (+0.1 %)
"2 Fernboro St # 2, Boston, MA 02121",Sold 05/17/2019,"$369,000 ",3 bds,1 ba,944 sqft,Condo,1890,,,,,$250/month,,"$382,024 ","$351,000 - $413,000",+$220 (+0.1 %)
"3 Dorchester St # J, Boston, MA 02127",Sold 05/17/2019,$1.06M,3 bds,2 ba,"1,100 sqft",Condo,,,Forced air,Central,Off street,,,"$1,068,458 ","$983,000 - $1.15M","+$29,969 (+2.9 %)"
"25 Brighton St UNIT 2, Charlestown, MA 02129",Sold 05/17/2019,"$735,000 ",3 bds,2 ba,"1,333 sqft",Condo,2017,,Forced air,,,,,"$740,555 ","$681,000 - $800,000",+$406 (+0.1 %)
"3 Dorchester St # 3J, South Boston, MA 02127",Sold 05/17/2019,$1.06M,3 bds,2 ba,"1,581 sqft",Multi Family,2012,,Forced air,Other,2 spaces,,Great solar potentialSun Number™: 94.86,"$1,068,458 ","$983,000 - $1.15M",+$615 (+0.1 %)
"27-37 Chestnut St # 207, Charlestown, MA 02129",Sold 05/17/2019,"$980,000 ",3 bds,2 ba,"1,572 sqft",Condo,1989,1989,Forced air,Central,Attached Garage,$645/month,,"$987,820 ","$909,000 - $1.07M",+$569 (+0.1 %)
"60 Starbird Ave # 2, Boston, MA 02131",Sold 05/17/2019,"$649,900 ",3 bds,3 ba,"1,757 sqft",Condo,2019,,,,,,,"$655,086 ","$603,000 - $707,000",+$378 (+0.1 %)
"135 Havre St, East Boston, MA 02128",Sold 05/17/2019,"$385,000 ",3 bds,3 ba,"1,998 sqft",Multiple Occupancy,1910,2017,Forced air,,,,,"$398,763 ","$367,000 - $431,000",+$270 (+0.1 %)
"663 Tremont St # 2, Boston, MA 02118",Sold 05/15/2019,$1.88M,3 bds,2.5 ba,"1,644 sqft",Condo,1857,,Forced air,,,$491/month,Great solar potentialSun Number™: 93.58,"$1,890,490 ",$1.74M - $2.04M,"+$1,124 (+0.1 %)"
"25 Bragdon St, Roxbury, MA 02119",Sold 05/15/2019,"$820,000 ",3 bds,1 ba,"2,072 sqft",Apartment,1899,2016,Forced air,Central,Off street,,Great solar potentialSun Number™: 83.22,,,
"139 Main St, Boston, MA 02129",Sold 05/15/2019,$1.65M,3 bds,3 ba,"2,623 sqft",Condo,1997,1997,Forced air,Central,2 spaces,$500/month,,"$1,663,631 ",$1.53M - $1.80M,+$989 (+0.1 %)
"59 Bailey St # 2, Dorchester Center, MA 02124",Sold 05/15/2019,"$509,000 ",3 bds,2 ba,900 sqft,Condo,1900,,,,,$214/month,,"$513,205 ","$472,000 - $554,000",+$305 (+0.1 %)
"2141-2143 Dorchester Ave UNIT 1, Dorchester Center, MA 02124",Sold 05/10/2019,"$589,000 ",3 bds,2 ba,"1,856 sqft",Condo,1920,,Forced air,,1 space,$280/month,,"$594,280 ","$547,000 - $642,000",+$381 (+0.1 %)
"99-105 Broad St # 9B, Boston, MA 02110",Sold 05/10/2019,$2.00M,3 bds,2.5 ba,"1,884 sqft",Condo,2008,,"Forced air, Heat pump",Other,,,Great solar potentialSun Number™: 94.38,"$2,017,930 ",$1.86M - $2.18M,"+$1,293 (+0.1 %)"
"31 Orleans St, East Boston, MA 02128",Sold 05/10/2019,"$217,000 ",3 bds,2 ba,540 sqft,Multi Family,2017,,Forced air,Other,"Off street, Attached Garage",,Great solar potentialSun Number™: 93.8,"$882,107 ","$812,000 - $961,000","+$1,321 (+0.1 %)"
"44 Winton St, Roslindale, MA 02131",Sold 05/09/2019,"$685,000 ",3 bds,2.5 ba,"1,716 sqft",Condo,2017,,Forced air,,2 spaces,,,"$691,237 ","$636,000 - $747,000",+$449 (+0.1 %)
"14 S Sydney St, Boston, MA 02125",Sold 05/08/2019,"$716,000 ",3 bds,1.5 ba,"1,304 sqft",Condo,2002,2002,Forced air,Central,1 space,,,"$722,620 ","$665,000 - $780,000",+$476 (+0.1 %)
"38 Dunreath, Roxbury, MA 02119",Sold 05/08/2019,"$450,000 ",3 bds,1 ba,"1,455 sqft",Condo,,,,,,,,"$454,160 ","$418,000 - $490,000",+$299 (+0.1 %)
"92 Lawrence Ave # 3, Boston, MA 02121",,"$520,000 ",3 bds,2 ba,"1,635 sqft",Condo,1899,,,,,$225/month,,"$524,808 ","$483,000 - $567,000",+$346 (+0.1 %)
"92 Lawrence Ave # 2, Boston, MA 02121",,"$489,000 ",3 bds,2 ba,"1,635 sqft",Condo,1899,,,,,$220/month,,"$493,521 ","$454,000 - $533,000",+$325 (+0.1 %)
"42 Goldsmith St # 1, Boston, MA 02130",Sold 05/07/2019,"$675,000 ",3 bds,1 ba,"1,184 sqft",Condo,1915,2017,Forced air,Central,1 space,$200/month,,"$681,336 ","$627,000 - $736,000",+$455 (+0.1 %)
"7 Lothian Rd # B, Boston, MA 02135",Sold 05/07/2019,"$430,000 ",3 bds,1 ba,"1,050 sqft",Apartment,1900,1985,Other,,1 space,,,,,
"61 Commonwealth Ave APT 6, Boston, MA 02116",Sold 05/06/2019,$2.45M,3 bds,2 ba,"1,398 sqft",Condo,1925,1979,Other,,1 space,$78/month,,"$2,473,344 ",$2.28M - $2.67M,"+$1,676 (+0.1 %)"
"1824-1826 Columbia Road #1, South Boston, MA 02127",Sold 05/06/2019,$1.73M,3 bds,4 ba,"2,220 sqft",Condo,,,,,,,,"$1,741,436 ",$1.60M - $1.88M,"+$1,180 (+0.1 %)"
"340 K St # 1, Boston, MA 02127",Sold 05/06/2019,$1.07M,3 bds,3 ba,"1,900 sqft",Condo,1900,,,,,$240/month,,"$1,080,195 ","$994,000 - $1.17M",+$732 (+0.1 %)
"197 8th St APT 412, Boston, MA 02129",Sold 05/06/2019,"$828,000 ",3 bds,3 ba,"2,152 sqft",Condo,1989,1989,Forced air,Central,1 space,$819/month,,"$835,889 ","$769,000 - $903,000",+$567 (+0.1 %)
"110 Stuart St UNIT 16C, Boston, MA 02116",Sold 05/06/2019,$2.33M,3 bds,3 ba,"2,142 sqft",Condo,2009,,Other,,1 space,"$2,035/month",,"$2,233,357 ",$1.72M - $2.79M,"+$116,741 (+5.5 %)"
"27 Ward St, South Boston, MA 02127",Sold 05/06/2019,"$874,500 ",3 bds,2 ba,"1,938 sqft",Multi Family,1898,1898,Forced air,Other,,,,"$747,406 ","$650,000 - $815,000","-$21,380 (-2.8 %)"
"6 Arrow St, Boston, MA 02129",Sold 05/06/2019,$1.38M,3 bds,3.5 ba,"1,800 sqft",Condo,2016,,Forced air,,1 space,,,"$1,388,101 ",$1.28M - $1.50M,+$941 (+0.1 %)
"141 Chiswick Rd APT 2B, Boston, MA 02135",Sold 05/03/2019,"$416,750 ",3 bds,2 ba,965 sqft,Condo,1920,1970,"Baseboard, Other",,,$577/month,,"$420,897 ","$387,000 - $455,000",+$298 (+0.1 %)
"54 Homer St # 1, East Boston, MA 02128",Sold 05/03/2019,"$647,250 ",3 bds,3 ba,"1,849 sqft",Condo,1900,,Other,,1 space,$129/month,,"$653,690 ","$601,000 - $706,000",+$461 (+0.1 %)
"140 Lake Shore Rd APT 2, Boston, MA 02135",Sold 05/03/2019,"$498,000 ",3 bds,2 ba,"1,050 sqft",Multi Family,1963,1963,Forced air,,1 space,,,"$502,955 ","$463,000 - $543,000",+$355 (+0.1 %)
"38 Rosemont St # 2, Boston, MA 02122",Sold 05/02/2019,"$452,000 ",3 bds,1 ba,"1,089 sqft",Apartment,1900,,Forced air,,,,,,,
"38 Rosemont St # 3, Boston, MA 02122",Sold 05/02/2019,"$452,000 ",3 bds,1 ba,"1,089 sqft",Condo,1900,,Forced air,,,$200/month,Great solar potentialSun Number™: 90.38,"$456,561 ","$420,000 - $493,000",+$326 (+0.1 %)
"100 Lovejoy Wharf UNIT 6D, Boston, MA 02114",Sold 05/02/2019,$1.94M,3 bds,3 ba,"1,664 sqft",Condo,2017,,Forced air,,,,,"$1,962,418 ",$1.81M - $2.12M,"+$1,402 (+0.1 %)"
"87 Atherton St APT 2, Boston, MA 02130",Sold 05/02/2019,"$480,000 ",3 bds,2 ba,"1,357 sqft",Condo,1900,2019,Baseboard,,1 space,$175/month,,"$484,844 ","$446,000 - $524,000",+$347 (+0.1 %)
"98 Day St # 3, Boston, MA 02130",Sold 05/01/2019,"$700,000 ",3 bds,2 ba,"1,177 sqft",Condo,1905,2015,Forced air,,On street,$200/month,,"$707,162 ","$651,000 - $764,000",+$511 (+0.1 %)
"20 Manthorne Rd # 1, Boston, MA 02132",,"$760,000 ",3 bds,2.5 ba,"2,349 sqft",Condo,2019,,Other,Central,1 space,$150/month,,"$767,027 ","$706,000 - $828,000",+$506 (+0.1 %)
"9 Edison Grn # 3, Boston, MA 02125",Sold 05/01/2019,"$620,000 ",3 bds,1.5 ba,"1,047 sqft",Condo,1905,2005,Forced air,Central,1 space,,,"$626,344 ","$576,000 - $676,000",+$453 (+0.1 %)
"24 Concord Sq APT 3, Boston, MA 02118",Sold 05/01/2019,$1.75M,3 bds,3 ba,"1,345 sqft",Condo,1890,,Forced air,Central,1 space,$306/month,,"$1,767,907 ",$1.63M - $1.91M,"+$1,280 (+0.1 %)"
"23 Dix St APT 3, Boston, MA 02122",Sold 05/01/2019,"$607,500 ",3 bds,2 ba,"1,297 sqft",Condo,2019,,,,,$334/month,,"$613,716 ","$565,000 - $663,000",+$445 (+0.1 %)
"190 Sydney St APT C, Boston, MA 02125",Sold 04/30/2019,"$780,000 ",3 bds,2.5 ba,"1,827 sqft",Condo,2004,2004,Forced air,Central,1 space,$200/month,,"$788,105 ","$725,000 - $851,000",+$563 (+0.1 %)
"4 Maryland St # 1, Boston, MA 02125",Sold 04/30/2019,"$550,000 ",3 bds,1.5 ba,"1,036 sqft",Condo,1900,,Forced air,,,$111/month,Great solar potentialSun Number™: 94.38,"$555,715 ","$511,000 - $600,000",+$398 (+0.1 %)
"23 Margaret St APT 1, Boston, MA 02113",Sold 04/30/2019,"$715,000 ",3 bds,1 ba,787 sqft,Condo,1905,,Baseboard,Wall,On street,$187/month,,"$722,430 ","$665,000 - $780,000",+$517 (+0.1 %)
