Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"1884 Brandywine St SW, Atlanta, GA 30310",Sold 05/16/2019,"$233,000 ",3 bds,2 ba,"1,193 sqft",Single Family,1947,1947,Forced air,Central,2 spaces,"9,147 sqft","Cable Ready,Sewer:,Sewer Connected,WaterSource:,Public Water,GreenEnergyEfficient:,Double Pane/Thermo,Great solar potentialSun Number™: 76.22","$234,784 ","$216,000 - $256,000",+$529 (+0.2 %)
"2378 Springdale Cir SW, Atlanta, GA 30315",Sold 05/15/2019,"$11,900 ",3 bds,2 ba,"1,384 sqft",Single Family,1964,1964,Forced air,Central,,"5,767 sqft",,"$149,200 ","$127,000 - $170,000",-$670 (-0.4 %)
"459 Cologne Dr SE, Atlanta, GA 30354",Sold 05/15/2019,"$79,500 ",3 bds,1 ba,"1,000 sqft",Single Family,1961,1961,Forced air,Central,,"9,234 sqft","Water/Sewer:,Public Water, Sewer Connected,Candidate for a community solar programSun Number™: 20.22","$65,822 ","$59,000 - $74,000",+$566 (+0.9 %)
"149 Mount Zion Rd SW, Atlanta, GA 30354",Sold 05/14/2019,"$62,000 ",3 bds,1 ba,970 sqft,Single Family,1958,1958,Forced air,Central,,0.33 acres,Candidate for a community solar programSun Number™: 20.22,"$62,489 ","$57,000 - $68,000",+$150 (+0.2 %)
"629 Waynes Ct SE, Atlanta, GA 30354",Sold 05/13/2019,"$118,000 ",3 bds,2 ba,"1,104 sqft",Single Family,1992,1992,Forced air,Central,4 spaces,"6,534 sqft",,"$118,945 ","$109,000 - $130,000",+$294 (+0.2 %)
"160 Adair Ave SE, Atlanta, GA 30315",Sold 05/13/2019,"$220,000 ",3 bds,2 ba,"1,494 sqft",Single Family,1920,1920,Forced air,Central,,"10,759 sqft",Great solar potentialSun Number™: 92.23,"$221,762 ","$204,000 - $242,000",+$548 (+0.2 %)
"1026 Valley View Rd SE, Atlanta, GA 30315",Sold 05/13/2019,"$51,000 ",3 bds,1 ba,"1,250 sqft",Single Family,1959,1959,Forced air,Central,,0.29 acres,Candidate for a community solar programSun Number™: 20.22,"$127,076 ","$91,000 - $159,000","+$5,068 (+4.2 %)"
"1135 Isa Dr SE, Atlanta, GA 30315",Sold 05/13/2019,"$28,217 ",3 bds,1 ba,"1,405 sqft",Single Family,1940,1940,Forced air,Central,,0.45 acres,,"$70,754 ","$65,000 - $77,000",+$295 (+0.4 %)
"2274 Carey Dr SE, Atlanta, GA 30315",Sold 05/10/2019,"$108,000 ",3 bds,1 ba,"1,008 sqft",Single Family,1950,1950,Forced air,Central,,"10,018 sqft","Sewer:,Sewer Connected,WaterSource:,Public Water,Candidate for a community solar programSun Number™: 20.22","$108,903 ","$100,000 - $119,000",+$293 (+0.3 %)
"382 Sawtell Ave SE, Atlanta, GA 30315",Sold 05/10/2019,"$90,000 ",3 bds,1 ba,"1,014 sqft",Single Family,1945,1945,Other,Central,,"6,251 sqft","Cable Ready,Sewer Desc:,Public Sewer,Utilities Available:,Electricity Available,Energy Features:,Thermostat,Candidate for a community solar programSun Number™: 20.23","$90,752 ","$83,000 - $99,000",+$243 (+0.3 %)
"169 Rhodesia Ave SE, Atlanta, GA 30315",Sold 05/10/2019,"$98,000 ",3 bds,2 ba,"1,304 sqft",Single Family,1928,1928,Forced air,Central,,"10,202 sqft",,"$98,819 ","$91,000 - $108,000",+$265 (+0.3 %)
"3443 Villa Cir SE, Atlanta, GA 30354",Sold 05/08/2019,"$75,000 ",3 bds,1 ba,"1,264 sqft",Single Family,1961,1961,Other,Central,,0.37 acres,"Sewer Desc:,Public Sewer,Utilities Available:,Electricity Available,Candidate for a community solar programSun Number™: 36.22","$75,644 ","$70,000 - $82,000",+$214 (+0.3 %)
"2523 Swallow Cir SE, Atlanta, GA 30315",Sold 05/08/2019,"$160,000 ",3 bds,1 ba,"1,025 sqft",Single Family,1960,1960,None,Central,,0.53 acres,,"$145,463 ","$111,000 - $166,000","+$3,465 (+2.4 %)"
"17 Turman Ave SE, Atlanta, GA 30315",Sold 05/07/2019,"$100,000 ",3 bds,1.5 ba,875 sqft,Single Family,1986,1986,Other,Central,,967 sqft,Great solar potentialSun Number™: 88.23,"$100,871 ","$93,000 - $110,000",+$293 (+0.3 %)
"17 Turman Ave SE UNIT 2, Atlanta, GA 30315",Sold 05/07/2019,"$100,000 ",3 bds,1 ba,875 sqft,Single Family,1986,1986,Other,Central,Carport,"8,000 sqft","Sewer Desc:,Public Sewer,Energy Features:,Other,Great solar potentialSun Number™: 88.23","$100,871 ","$93,000 - $110,000",+$293 (+0.3 %)
"2953 Hapeville Rd SW, Atlanta, GA 30354",Sold 05/07/2019,"$27,000 ",3 bds,2 ba,"1,549 sqft",Single Family,1949,1949,Forced air,Central,,0.68 acres,Candidate for a community solar programSun Number™: 20.22,"$77,477 ","$73,000 - $82,000",-$687 (-0.9 %)
"424 Belgarde Pl SE, Atlanta, GA 30354",Sold 05/06/2019,"$56,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Forced air,Other,Off street,"10,711 sqft",,"$121,142 ","$96,000 - $155,000","-$2,281 (-1.8 %)"
"922 Rebel Forest Dr SE, Atlanta, GA 30315",Sold 05/06/2019,"$175,239 ",3 bds,2 ba,"1,175 sqft",Single Family,1960,1960,Forced air,Central,3 spaces,"9,099 sqft","Cable Ready,Wired,Sewer Desc:,Public Sewer,Utilities Available:,Electricity Available,Energy Features:,Low Flow Plumbing Fixtures, Thermostat, Insulated Windows, Lighting, Water Heater,Candidate for a community solar programSun Number™: 20.22","$176,786 ","$163,000 - $193,000",+$526 (+0.3 %)
"424 Belgarde Pl SE, Atlanta, GA 30354",Sold 05/06/2019,"$56,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Forced air,Other,Off street,"10,711 sqft",,"$121,142 ","$96,000 - $155,000","-$2,281 (-1.8 %)"
"2359 Perkerson Rd SW, Atlanta, GA 30315",Sold 05/04/2019,"$150,000 ",3 bds,3 ba,"1,818 sqft",Single Family,1960,1960,Other,Central,2 spaces,0.38 acres,,"$142,586 ","$135,000 - $150,000","-$1,065 (-0.7 %)"
"2839 Waters Rd SW, Atlanta, GA 30354",Sold 05/03/2019,"$80,000 ",3 bds,1 ba,999 sqft,Single Family,1962,1962,Forced air,Central,"Carport, Attached Garage",0.27 acres,"Cable Ready,Sewer:,Sewer Connected,WaterSource:,Public Water,Limited solar potentialSun Number™: 43.42","$143,088 ","$94,000 - $176,000","+$27,492 (+23.8 %)"
"2066 Perkerson Rd SW, Atlanta, GA 30310",Sold 05/03/2019,"$177,000 ",3 bds,2 ba,896 sqft,Single Family,1950,1950,Forced air,Central,,"10,402 sqft",,"$178,624 ","$164,000 - $195,000",+$569 (+0.3 %)
"50 Macon Pl SE, Atlanta, GA 30354",Sold 05/02/2019,"$88,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1955,1955,Forced air,"Central, None",Carport,1 acre,,,,
"2792 Waters Rd SW, Atlanta, GA 30354",Sold 05/02/2019,"$142,000 ",3 bds,2 ba,"1,183 sqft",Single Family,2005,2005,Other,Other,,"9,147 sqft",Good solar potentialSun Number™: 68.22,"$155,877 ","$129,000 - $196,000",+$680 (+0.4 %)
"679 Mcwilliams Rd SE, Atlanta, GA 30315",,"$280,000 ",3 bds,2.5 ba,"2,414 sqft",Single Family,2018,2018,Electric,,Attached Garage,"4,356 sqft",,"$282,636 ","$260,000 - $308,000",+$942 (+0.3 %)
"1058 Forest Valley Dr SE, Atlanta, GA 30354",Sold 04/30/2019,"$99,000 ",3 bds,2 ba,892 sqft,Single Family,1965,1965,Forced air,Other,,0.37 acres,,"$95,541 ","$75,000 - $127,000","+$3,736 (+4.1 %)"
"1314 Redford Dr SE, Atlanta, GA 30315",Sold 04/30/2019,"$57,900 ",3 bds,1 ba,"1,085 sqft",Single Family,1985,1985,Forced air,Central,2 spaces,0.33 acres,,"$61,264 ","$56,000 - $65,000","+$1,185 (+2.0 %)"
"406 Cologne Dr SE, Atlanta, GA 30354",Sold 04/29/2019,"$160,000 ",3 bds,2 ba,"1,000 sqft",Single Family,1960,1960,Other,Central,,"9,583 sqft",,"$161,560 ","$149,000 - $176,000",+$572 (+0.4 %)
"1774 Buckeye St SW, Atlanta, GA 30310",Sold 04/29/2019,"$114,900 ",3 bds,1 ba,"1,284 sqft",Single Family,1956,1956,Forced air,Other,Off street,"9,574 sqft",,"$116,020 ","$107,000 - $126,000",+$411 (+0.4 %)
"2920 Waters Rd SW, Atlanta, GA 30354",Sold 04/29/2019,"$120,000 ",3 bds,1 ba,"1,598 sqft",Single Family,1964,1964,"Forced air, Other",Central,,0.33 acres,,"$121,170 ","$111,000 - $132,000",+$429 (+0.4 %)
"3875 Bonnie Ln SE, Hapeville, GA 30354",Sold 04/29/2019,"$85,000 ",3 bds,1.5 ba,"1,075 sqft",Single Family,1961,1961,Forced air,Central,1 space,"9,361 sqft",,"$85,829 ","$79,000 - $94,000",+$304 (+0.4 %)
"1020 Valley View Rd SE, Atlanta, GA 30315",Sold 04/29/2019,"$42,500 ",3 bds,1 ba,925 sqft,Single Family,1959,1959,Forced air,Central,2 spaces,"9,239 sqft",,"$143,088 ","$104,000 - $175,000","+$23,411 (+19.6 %)"
"3093 Empire Blvd SW, Atlanta, GA 30354",Sold 04/26/2019,"$149,900 ",3 bds,2 ba,"1,483 sqft",Single Family,1962,1962,"Forced air, Heat pump",Central,1 space,0.26 acres,,"$151,439 ","$139,000 - $165,000",+$585 (+0.4 %)
"536 Mcwilliams Rd SE, Atlanta, GA 30315",Sold 04/26/2019,"$206,000 ",3 bds,2 ba,"1,500 sqft",Single Family,1944,1944,Other,Central,Off street,0.32 acres,,"$208,115 ","$191,000 - $227,000",+$803 (+0.4 %)
"2329 Sargent Pl SE, Atlanta, GA 30315",Sold 04/26/2019,"$162,500 ",3 bds,1 ba,"1,084 sqft",Single Family,1951,1951,Other,Central,3 spaces,"10,402 sqft",,"$164,168 ","$151,000 - $179,000",+$633 (+0.4 %)
"2258 Rhinehill Rd SE, Atlanta, GA 30315",Sold 04/26/2019,"$174,000 ",3 bds,2 ba,"1,396 sqft",Single Family,1955,1955,Other,Central,1 space,0.39 acres,,"$175,786 ","$162,000 - $192,000",+$679 (+0.4 %)
"1867 Conrad Ave SE, Atlanta, GA 30315",Sold 04/25/2019,"$140,000 ",3 bds,2 ba,"1,296 sqft",Single Family,1930,1930,Forced air,Other,1 space,"7,313 sqft",,"$134,944 ","$101,000 - $166,000","-$3,179 (-2.3 %)"
"429 Oak Dr SE, Atlanta, GA 30354",Sold 04/25/2019,"$137,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1962,1962,Other,Other,1 space,"9,861 sqft",,"$61,161 ","$54,000 - $69,000",+$577 (+1.0 %)
"261 Polar Rock Rd SW, Atlanta, GA 30315",Sold 04/24/2019,"$200,000 ",3 bds,2 ba,798 sqft,Single Family,1930,1930,Forced air,Other,,"9,661 sqft",,"$202,121 ","$186,000 - $220,000",+$822 (+0.4 %)
"1673 Oak Knoll Cir SE, Atlanta, GA 30315",Sold 04/24/2019,"$38,000 ",3 bds,1 ba,970 sqft,Single Family,1945,1945,Other,Central,,1 acre,Candidate for a community solar programSun Number™: 20.23,,,
"316 Brownstones Cir NE, Atlanta, GA 30354",Sold 04/19/2019,"$715,000 ",3 bds,3.5 ba,#NAME?,Townhouse,2017,2017,Gas,,,"1,089 sqft",,"$723,196 ","$665,000 - $788,000","+$3,326 (+0.5 %)"
"523 Jefferson Chase St SE, Atlanta, GA 30354",Sold 04/19/2019,"$200,325 ",3 bds,2.5 ba,"1,891 sqft",Townhouse,,,,,2 spaces,,,"$202,621 ","$186,000 - $221,000",+$932 (+0.5 %)
"2407 Baywood Dr SE, Atlanta, GA 30315",Sold 04/19/2019,"$97,000 ",3 bds,1 ba,"1,162 sqft",Single Family,1955,1955,Forced air,Central,,"10,358 sqft",,"$140,625 ","$100,000 - $176,000","+$7,406 (+5.6 %)"
"4 Whatley St SE, Atlanta, GA 30315",Sold 04/19/2019,"$185,674 ",3 bds,2.5 ba,"1,380 sqft",Single Family,2005,2005,Forced air,Central,Attached Garage,"5,662 sqft",,"$193,881 ","$153,000 - $227,000","+$40,112 (+26.1 %)"
"2407 SE Baywood Dr, Atlanta Se, GA 30354",Sold 04/19/2019,"$97,000 ",3 bds,1 ba,"1,162 sqft",Single Family,1955,1955,Gas,None,,,,"$98,111 ","$90,000 - $107,000",+$451 (+0.5 %)
"523 Jefferson Chase St SE # 503, Atlanta, GA 30354",Sold 04/19/2019,"$200,325 ",3 bds,2.5 ba,"1,891 sqft",Townhouse,2018,2018,Forced air,Central,,,,"$202,621 ","$186,000 - $221,000",+$932 (+0.5 %)
"439 E Rhinehill Rd SE, Atlanta, GA 30315",Sold 04/19/2019,"$164,000 ",3 bds,2 ba,"1,660 sqft",Single Family,1951,1951,Other,Central,,"10,724 sqft",Candidate for a community solar programSun Number™: 20.22,"$143,234 ","$110,000 - $172,000","+$3,764 (+2.7 %)"
"728 Casplan St SW, Atlanta, GA 30310",Sold 04/17/2019,"$25,000 ",3 bds,1 ba,900 sqft,Single Family,1950,1950,Forced air,Central,,"9,622 sqft",,,,
"2580 Lois Ln SE, Atlanta, GA 30315",Sold 04/16/2019,"$120,000 ",3 bds,2 ba,"1,054 sqft",Single Family,1960,1960,Forced air,Central,Carport,0.88 acres,Great solar potentialSun Number™: 92.22,"$143,963 ","$111,000 - $174,000","+$26,750 (+22.8 %)"
"585 Mcwilliams Rd SE, Atlanta, GA 30315",Sold 04/15/2019,"$100,000 ",3 bds,2.5 ba,"1,548 sqft",Townhouse,2005,2005,Forced air,Central,,871 sqft,,"$122,902 ","$117,000 - $132,000","+$1,606 (+1.3 %)"
"2884 Level Ridge Rd SE, Atlanta, GA 30354",Sold 04/12/2019,"$92,000 ",3 bds,1.5 ba,"1,127 sqft",Single Family,1960,1960,Forced air,Central,,0.26 acres,,"$93,164 ","$86,000 - $102,000",+$497 (+0.5 %)
"2251 Swallow Cir SE, Atlanta, GA 30315",Sold 04/12/2019,"$8,500 ",3 bds,1 ba,"1,025 sqft",Single Family,1960,1960,Other,Central,,"10,790 sqft",,"$154,208 ","$126,000 - $171,000","+$4,817 (+3.2 %)"
"136 Hillside Ave SE, Atlanta, GA 30315",Sold 04/11/2019,"$279,900 ",3 bds,2.5 ba,"1,649 sqft",Single Family,2018,2018,"Forced air, Heat pump",Central,,"6,969 sqft",Good solar potentialSun Number™: 60.23,"$283,491 ","$261,000 - $309,000","+$1,543 (+0.5 %)"
"2425 Hanford Dr SW, Atlanta, GA 30315",Sold 04/11/2019,"$108,000 ",3 bds,1 ba,"1,424 sqft",Single Family,1955,1955,Other,Central,,0.25 acres,,"$137,484 ","$121,000 - $162,000","-$5,419 (-3.8 %)"
"3015 Forrest Park Rd SE, Atlanta, GA 30354",Sold 04/11/2019,"$145,900 ",3 bds,2 ba,"1,924 sqft",Single Family,1961,1961,Forced air,Central,6 spaces,0.48 acres,"WaterSource:,Public Water,Candidate for a community solar programSun Number™: 20.22","$141,301 ","$113,000 - $170,000","+$1,604 (+1.1 %)"
"547 Monticello Blvd SE # 304, Atlanta, GA 30354",Sold 04/10/2019,"$210,935 ",3 bds,2.5 ba,"1,891 sqft",Townhouse,2018,2018,Electric,Central,,,,"$213,677 ","$197,000 - $233,000","+$1,186 (+0.6 %)"
"541 Monticello Blvd SE # 301, Atlanta, GA 30354",Sold 04/10/2019,"$213,505 ",3 bds,2.5 ba,"1,891 sqft",Townhouse,2018,2018,Electric,Central,Attached Garage,,,"$216,281 ","$199,000 - $236,000","+$1,200 (+0.6 %)"
"3317 Renault Rd SE, Hapeville, GA 30354",Sold 04/10/2019,"$89,100 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Forced air,Central,,0.27 acres,Candidate for a community solar programSun Number™: 38.62,"$118,161 ","$91,000 - $150,000",+$232 (+0.2 %)
"470 Oak Dr SE, Atlanta, GA 30354",Sold 04/10/2019,"$65,000 ",3 bds,1.5 ba,"1,000 sqft",Single Family,1962,1962,Forced air,Other,2 spaces,0.25 acres,"Sewer:,Sewer Connected,WaterSource:,Public Water,Great solar potentialSun Number™: 81.02","$65,845 ","$61,000 - $72,000",+$366 (+0.6 %)
"446 Belgrade Pl Se, Atlanta, GA 30354",Sold 04/09/2019,"$25,000 ",3 bds,2 ba,"1,400 sqft",Single Family,,,,,,,,"$25,329 ","$23,000 - $28,000",+$143 (+0.6 %)
"1947 Thomasville Estate Dr, Atlanta, GA 30315",Sold 04/09/2019,"$8,110 ",3 bds,2 ba,"1,300 sqft",Single Family,2007,2007,Forced air,Central,,"4,792 sqft",,"$143,050 ","$132,000 - $157,000","-$2,593 (-1.8 %)"
"3016 Forrest Ter SE, Atlanta, GA 30354",Sold 04/09/2019,"$52,500 ",3 bds,1.5 ba,"1,373 sqft",Single Family,1972,1972,Other,Central,1 space,0.39 acres,"Sewer:,Sewer Connected,WaterSource:,Public Water,Candidate for a community solar programSun Number™: 20.22","$129,042 ","$99,000 - $155,000","+$11,607 (+9.9 %)"
"1027 Thomasville Estate Ct, Atlanta, GA 30315",Sold 04/09/2019,"$8,110 ",3 bds,2 ba,"1,300 sqft",Single Family,2007,2007,Forced air,Central,,"6,970 sqft",,"$144,065 ","$130,000 - $160,000","-$3,113 (-2.1 %)"
"365 Sawtell Ave SE, Atlanta, GA 30315",Sold 04/09/2019,"$58,000 ",3 bds,2 ba,"1,462 sqft",Single Family,1920,1920,Forced air,Other,,"8,494 sqft",,"$171,982 ","$122,000 - $225,000","+$26,721 (+18.4 %)"
"1940 Lakewood Ter SE, Atlanta, GA 30315",Sold 04/09/2019,"$50,700 ",3 bds,2 ba,"1,624 sqft",Single Family,1945,1945,Forced air,Central,,0.28 acres,Candidate for a community solar programSun Number™: 20.23,"$156,040 ","$120,000 - $192,000","+$16,235 (+11.6 %)"
"49 Bowen Ave SE, Atlanta, GA 30315",Sold 04/01/2019,"$180,500 ",3 bds,3 ba,"1,095 sqft",Single Family,1920,1920,"Forced air, Heat pump",Central,2 spaces,"8,494 sqft","Sewer:,Sewer Connected,Great solar potentialSun Number™: 76.23","$183,125 ","$167,000 - $200,000","+$1,190 (+0.7 %)"
"339 Taft St SW, Atlanta, GA 30315",Sold 03/30/2019,"$12,000 ",3 bds,1 ba,825 sqft,Single Family,1958,1958,Forced air,Central,,"7,148 sqft",,,,
"22 Gould St SE, Atlanta, GA 30315",Sold 03/29/2019,"$87,500 ",3 bds,2 ba,"1,120 sqft",Single Family,1920,1920,Forced air,Central,,"5,001 sqft",,"$88,314 ","$80,000 - $96,000",+$601 (+0.7 %)
"1835 Buckeye St SW, Atlanta, GA 30310",Sold 03/29/2019,"$260,000 ",3 bds,2 ba,"1,700 sqft",Single Family,1950,1950,Other,Central,2 spaces,0.6 acres,"Cable Ready,Sewer Desc:,Public Sewer,Utilities Available:,Electricity Available,Candidate for a community solar programSun Number™: 20.22","$263,929 ","$240,000 - $288,000","+$1,797 (+0.7 %)"
"1652 Oak Knoll Cir SE, Atlanta, GA 30315",Sold 03/29/2019,"$93,000 ",3 bds,1 ba,"1,057 sqft",Single Family,1945,1945,Forced air,Central,4 spaces,"5,314 sqft",,"$94,405 ","$86,000 - $103,000",+$643 (+0.7 %)
"553 Monticello Blvd SE # 307, Atlanta, GA 30354",Sold 03/29/2019,"$207,605 ",3 bds,2.5 ba,"1,891 sqft",Townhouse,2018,2018,Other,Central,Attached Garage,,,"$210,742 ","$192,000 - $230,000","+$1,435 (+0.7 %)"
"324 Oak Dr SE, Atlanta, GA 30354",Sold 03/29/2019,"$89,000 ",3 bds,2 ba,"1,050 sqft",Single Family,1960,1960,Forced air,Other,1 space,0.39 acres,"Sewer:,Sewer Connected,WaterSource:,Public Water,Great solar potentialSun Number™: 92.22",,,
"2311 Jernigan Dr SE, Atlanta, GA 30315",Sold 03/28/2019,"$94,000 ",3 bds,1 ba,990 sqft,Single Family,1950,1950,Forced air,Central,Attached Garage,0.28 acres,,"$95,438 ","$87,000 - $104,000",+$660 (+0.7 %)
"1945 Turner Rd SE, Atlanta, GA 30315",Sold 03/28/2019,"$58,000 ",3 bds,1 ba,888 sqft,Single Family,1935,1935,Other,"Other, None",,"9,583 sqft","Sewer:,Sewer Connected,WaterSource:,Public Water,Great solar potentialSun Number™: 75.43","$58,887 ","$54,000 - $64,000",+$407 (+0.7 %)
"27 Turman Ave SE, Atlanta, GA 30315",Sold 03/27/2019,"$134,000 ",3 bds,2 ba,"1,144 sqft",Single Family,2016,2016,Other,Central,,"6,900 sqft",,"$136,075 ","$124,000 - $148,000",+$955 (+0.7 %)
"423 Lindsey Dr SE, Atlanta, GA 30315",Sold 03/27/2019,"$60,000 ",3 bds,1 ba,"1,064 sqft",Single Family,1955,1955,Forced air,Central,Carport,"10,498 sqft",,"$60,929 ","$55,000 - $66,000",+$427 (+0.7 %)
"2171 Perkerson Rd SW, Atlanta, GA 30315",Sold 03/26/2019,"$115,000 ",3 bds,2 ba,"1,844 sqft",Single Family,1950,1950,Other,Other,2 spaces,0.5 acres,,,,
"3120 Lone Oak Ave SW, Atlanta, GA 30354",Sold 03/26/2019,"$80,000 ",3 bds,1 ba,825 sqft,Single Family,1955,1955,Other,Central,Carport,0.27 acres,,"$76,976 ","$69,000 - $86,000",+$693 (+0.9 %)
"1884 Broadwell St SW, Atlanta, GA 30310",Sold 03/26/2019,"$125,000 ",3 bds,2 ba,"1,528 sqft",Single Family,1951,1951,Other,Central,1 space,0.26 acres,Great solar potentialSun Number™: 88.22,"$213,216 ","$181,000 - $247,000","-$7,346 (-3.3 %)"
"744 Lee Andrews Ave SE, Atlanta, GA 30315",Sold 03/25/2019,"$180,000 ",3 bds,2 ba,"1,520 sqft",Single Family,1956,1956,Forced air,Central,,"9,147 sqft","WaterSource:,Public Water,Sewer:,Sewer In Street,GreenEnergyEfficient:,Insulation-ceiling,Great solar potentialSun Number™: 85.82","$182,856 ","$166,000 - $199,000","+$1,320 (+0.7 %)"
"24 Stillman St SE, Atlanta, GA 30315",Sold 03/22/2019,"$171,000 ",3 bds,1 ba,"1,188 sqft",Single Family,1988,1988,Forced air,Central,Detached Garage,"7,200 sqft",,"$173,810 ","$158,000 - $189,000","+$1,309 (+0.8 %)"
"498 Oak Dr SE, Atlanta, GA 30354",Sold 03/22/2019,"$201,000 ",3 bds,2 ba,"1,300 sqft",Single Family,1962,1962,Forced air,Central,3 spaces,"9,199 sqft",,"$204,304 ","$186,000 - $223,000","+$1,539 (+0.8 %)"
"498 Oak Dr SE, Atlanta, GA 30354",Sold 03/22/2019,"$201,000 ",3 bds,2 ba,"1,300 sqft",Single Family,1962,1962,Forced air,Central,3 spaces,"9,199 sqft",,"$204,304 ","$186,000 - $223,000","+$1,539 (+0.8 %)"
"2166 Jernigan Dr SE, Atlanta, GA 30315",Sold 03/22/2019,"$153,500 ",3 bds,2 ba,978 sqft,Single Family,1985,1985,Forced air,Central,5 spaces,"9,422 sqft",,"$156,023 ","$142,000 - $170,000","+$1,175 (+0.8 %)"
"302 Bromack Dr SE, Atlanta, GA 30315",Sold 03/21/2019,"$125,000 ",3 bds,1 ba,"1,085 sqft",Single Family,1960,1960,Forced air,Central,,0.4 acres,,"$142,113 ","$108,000 - $171,000","+$14,609 (+11.5 %)"
"1875 Conrad Ave SE, Atlanta, GA 30315",Sold 03/21/2019,"$110,000 ",3 bds,2 ba,"1,250 sqft",Single Family,1934,1934,Other,Central,,"7,588 sqft",,"$86,364 ","$67,000 - $124,000","-$22,551 (-20.7 %)"
"517 Jefferson Chase St SE # 506, Atlanta, GA 30354",Sold 03/20/2019,"$211,405 ",3 bds,2.5 ba,"1,891 sqft",Townhouse,2018,2018,Forced air,Central,,,,"$214,960 ","$196,000 - $234,000","+$1,663 (+0.8 %)"
"1611 Athens Ave SW, Atlanta, GA 30310",Sold 03/20/2019,"$130,000 ",3 bds,1 ba,"1,122 sqft",Single Family,1945,1945,Forced air,Central,,"9,234 sqft",Candidate for a community solar programSun Number™: 20.22,"$225,255 ","$187,000 - $259,000","+$31,236 (+16.1 %)"
"2409 Swallow Cir SE, Atlanta, GA 30315",Sold 03/20/2019,"$50,000 ",3 bds,1 ba,"1,025 sqft",Single Family,1960,1960,Other,Central,,"8,712 sqft",,,,
"931 Stonewall Dr SE, Atlanta, GA 30315",Sold 03/20/2019,"$58,000 ",3 bds,2 ba,985 sqft,Single Family,1960,1960,Forced air,Central,,0.3 acres,"Cable Ready,Sewer:,Sewer Connected,WaterSource:,Public Water,Candidate for a community solar programSun Number™: 20.22","$58,997 ","$54,000 - $64,000",+$469 (+0.8 %)
"2260 Baywood Dr SE, Atlanta, GA 30315",Sold 03/18/2019,"$98,000 ",3 bds,1.5 ba,925 sqft,Single Family,1960,1960,Forced air,Central,2 spaces,"8,999 sqft",,"$140,609 ","$104,000 - $173,000","+$1,313 (+0.9 %)"
"431 Belgarde Pl SE, Atlanta, GA 30354",Sold 03/15/2019,"$126,000 ",3 bds,2 ba,"1,000 sqft",Single Family,1960,1960,Forced air,Other,1 space,"10,018 sqft",,"$135,000 ","$107,000 - $161,000","+$9,420 (+7.5 %)"
"1811 Goddard St SE, Atlanta, GA 30315",Sold 03/15/2019,"$87,500 ",3 bds,1 ba,"1,496 sqft",Single Family,1960,1960,None,Central,,"7,623 sqft",,"$89,054 ","$81,000 - $97,000",+$735 (+0.8 %)
"1811 Goddard St SE # ATLANTA, Atlanta, GA 30315",Sold 03/15/2019,"$87,500 ",3 bds,2 ba,#NAME?,Single Family,1960,1960,Other,Other,Carport,,,"$89,054 ","$81,000 - $97,000",+$735 (+0.8 %)
"2786 Altaview Dr SE, Atlanta, GA 30354",Sold 03/14/2019,"$95,000 ",3 bds,2 ba,990 sqft,Single Family,1960,1960,Other,Central,,0.34 acres,Candidate for a community solar programSun Number™: 20.22,"$96,705 ","$88,000 - $105,000",+$808 (+0.8 %)
"51 Springside Dr SE, Atlanta, GA 30354",Sold 03/14/2019,"$259,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1955,1955,Stove,Central,,"9,570 sqft",,,,
"957 Rebel Forest Dr SE, Atlanta, GA 30315",Sold 03/13/2019,"$52,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Forced air,Central,,"9,561 sqft",Candidate for a community solar programSun Number™: 20.22,"$129,760 ","$93,000 - $160,000","+$16,630 (+14.7 %)"
