Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"56 Courtney Loop, Staten Island, NY 10305",Sold 09/20/2019,"$695,000 ",3 bds,2.5 ba,"1,728 sqft",Townhouse,1997,,Forced air,Other,4 spaces,"2,278 sqft","Cable Ready,Great solar potentialSun Number™: 77.4","$694,539 ","$639,000 - $757,000",-$603 (-0.1 %)
"8 Bradley Ave, Staten Island, NY 10314",Sold 09/19/2019,"$495,000 ",3 bds,3 ba,"2,000 sqft",Multi Family,1997,1997,Forced air,Central,,,,"$494,664 ","$455,000 - $539,000",-$352 (-0.1 %)
"122 Arlington Ave, Staten Island, NY 10303",Sold 09/19/2019,"$794,235 ",3 bds,1 ba,"1,760 sqft",Single Family,1920,,Forced air,,,0.25 acres,,"$793,697 ","$730,000 - $865,000",-$564 (-0.1 %)
"148 N Burgher Ave, Staten Island, NY 10310",Sold 09/19/2019,"$220,000 ",3 bds,1 ba,"1,020 sqft",Single Family,1992,,Other,,,"1,498 sqft",,"$315,046 ","$261,000 - $347,000","+$50,770 (+19.2 %)"
"254 Purdy Ave, Staten Island, NY 10314",Sold 09/18/2019,"$540,000 ",3 bds,1 ba,"1,170 sqft",Single Family,1955,,Gas,Central,"Off street, On street","4,199 sqft",,"$539,626 ","$496,000 - $588,000",-$581 (-0.1 %)
"302 Rose Ave, Staten Island, NY 10306",Sold 09/17/2019,"$777,000 ",3 bds,1.75 ba,"2,200 sqft",Single Family,1920,1920,Forced air,,1 space,"3,998 sqft",,"$776,671 ","$715,000 - $839,000",-$535 (-0.1 %)
"15 Von Braun Ave, Staten Island, NY 10312",Sold 09/17/2019,"$91,949 ",3 bds,2.25 ba,"1,300 sqft",Single Family,1988,1988,Forced air,Central,,"2,783 sqft",Great solar potentialSun Number™: 70.22,"$562,205 ","$512,000 - $613,000","-$5,449 (-1.0 %)"
"14 Ellington St, Staten Island, NY 10304",Sold 09/17/2019,"$510,000 ",3 bds,2.25 ba,"1,526 sqft",Single Family,2010,1925,Forced air,Central,,"2,700 sqft",,"$509,469 ","$453,000 - $571,000",-$811 (-0.2 %)
"22B Filipe Ln, Staten Island, NY 10308",Sold 09/16/2019,"$370,000 ",3 bds,1 ba,"1,023 sqft",Condo,1987,,,,,$302/month,,"$369,734 ","$340,000 - $403,000",-$298 (-0.1 %)
"26 Gervil St, Staten Island, NY 10309",Sold 09/16/2019,"$450,000 ",3 bds,2 ba,"1,088 sqft",Townhouse,1986,1986,Forced air,Central,,"1,459 sqft",Great solar potentialSun Number™: 83.02,"$449,689 ","$414,000 - $490,000",-$334 (-0.1 %)
"70 Merrick Ave, Staten Island, NY 10301",Sold 09/16/2019,$1.20M,3 bds,3 ba,"1,635 sqft",Single Family,1965,1965,,,Attached Garage,2.3 acres,,"$1,199,137 ",$1.10M - $1.31M,"-$1,168 (-0.1 %)"
"72 Tenafly, Staten Island, NY 10312",Sold 09/13/2019,"$885,000 ",3 bds,3 ba,"3,150 sqft",Multi Family,,,,,,,,"$884,327 ","$787,000 - $990,000",-$799 (-0.1 %)
"126 Mills Ave, Staten Island, NY 10305",Sold 09/13/2019,"$688,000 ",3 bds,3 ba,"1,124 sqft",Single Family,1940,,Forced air,Central,5 spaces,"3,998 sqft","Sprinkler System,Great solar potentialSun Number™: 93.37","$687,477 ","$612,000 - $770,000",-$621 (-0.1 %)
"257 Decker Ave, Staten Island, NY 10302",Sold 09/12/2019,"$485,000 ",3 bds,1.5 ba,"1,326 sqft",Single Family,1901,,Gas,,"Off street, Detached Garage","3,700 sqft",,"$484,501 ","$431,000 - $543,000",-$756 (-0.2 %)
"343 Van Pelt Ave, Staten Island, NY 10303",Sold 09/10/2019,"$543,000 ",3 bds,2.5 ba,"1,332 sqft",Townhouse,2019,1950,Forced air,Central,Attached Garage,"2,609 sqft",,"$541,565 ","$482,000 - $607,000",-$542 (-0.1 %)
"536 Naughton Ave, Staten Island, NY 10305",Sold 09/10/2019,"$538,000 ",3 bds,2.5 ba,"1,376 sqft",Single Family,1975,1975,Forced air,Central,,"2,600 sqft",Great solar potentialSun Number™: 78.17,"$539,779 ","$497,000 - $583,000",-$315 (-0.1 %)
"208 Hull Ave, Staten Island, NY 10306",Sold 09/10/2019,"$595,000 ",3 bds,2 ba,"1,150 sqft",Single Family,1960,,Forced air,Central,Detached Garage,"3,998 sqft",,"$594,523 ","$529,000 - $666,000",-$594 (-0.1 %)
"119 Tanglewood Dr, Staten Island, NY 10308",Sold 09/09/2019,"$522,000 ",3 bds,3 ba,"1,280 sqft",Single Family,1983,1983,Forced air,Central,,"2,500 sqft",Great solar potentialSun Number™: 91.82,"$521,574 ","$464,000 - $584,000","+$6,384 (+1.2 %)"
"68 Belmar Dr W, Staten Island, NY 10314",Sold 09/06/2019,"$429,000 ",3 bds,2 ba,"1,242 sqft",Townhouse,1981,,Forced air,Central,1 space,"1,398 sqft","Cable Ready,Great solar potentialSun Number™: 72.62","$428,823 ","$395,000 - $463,000",-$293 (-0.1 %)
"80 Holland Ave, Staten Island, NY 10303",Sold 09/06/2019,"$448,000 ",3 bds,3 ba,"1,431 sqft",Single Family,2018,,Forced air,Central,2 spaces,"2,500 sqft","Cable Ready,Good solar potentialSun Number™: 67.02","$447,539 ","$398,000 - $501,000",-$699 (-0.2 %)
"76 Silver Lake Rd, Staten Island, NY 10301",Sold 09/06/2019,"$900,000 ",3 bds,3.25 ba,"1,350 sqft",Single Family,2015,2015,Forced air,Central,Carport,"3,998 sqft",,"$899,074 ","$800,000 - $1.01M","-$1,404 (-0.2 %)"
"9 Sandgap St, Staten Island, NY 10312",Sold 09/06/2019,"$520,000 ",3 bds,3 ba,"1,600 sqft",Single Family,2008,,,,2 spaces,"2,500 sqft","Sewer Type:,Municipal,Candidate for a community solar programSun Number™: 23.02","$519,459 ","$462,000 - $582,000",-$826 (-0.2 %)
"170 Ramapo Ave, Staten Island, NY 10309",Sold 09/06/2019,"$678,000 ",3 bds,1.5 ba,"1,540 sqft",Single Family,1970,1970,Forced air,Central,Carport,"4,098 sqft",,"$677,822 ","$630,000 - $732,000",-$138 (-0.0 %)
"126 Van Name Ave, Staten Island, NY 10303",Sold 09/05/2019,"$425,000 ",3 bds,1 ba,"1,092 sqft",Single Family,1960,1960,Forced air,,,"8,759 sqft",Candidate for a community solar programSun Number™: 23.02,"$424,558 ","$378,000 - $476,000",-$675 (-0.2 %)
"1258 Richmond Ave # A, Staten Island, NY 10314",Sold 09/04/2019,"$385,000 ",3 bds,1.5 ba,"1,181 sqft",Townhouse,1985,1985,Forced air,Central,Off street,"1,119 sqft",,"$384,782 ","$354,000 - $419,000",-$174 (-0.0 %)
"661 Collfield Ave, Staten Island, NY 10314",Sold 09/03/2019,"$550,000 ",3 bds,1.75 ba,"1,506 sqft",Single Family,1975,1975,Forced air,Central,Carport,"2,901 sqft",,"$549,680 ","$506,000 - $599,000",-$268 (-0.0 %)
"1015 Sheldon Ave, Staten Island, NY 10309",Sold 09/03/2019,"$615,000 ",3 bds,2 ba,"1,650 sqft",Single Family,1999,1999,Forced air,Central,,"2,600 sqft",Great solar potentialSun Number™: 80.62,"$614,575 ","$565,000 - $670,000",-$675 (-0.1 %)
"86 Pleasant Valley Ave, Staten Island, NY 10304",Sold 08/31/2019,"$522,500 ",3 bds,1.75 ba,"1,060 sqft",Single Family,1930,1930,Gas,,"Carport, Detached Garage","5,998 sqft",,"$522,004 ","$465,000 - $585,000",-$704 (-0.1 %)
"3920 Victory Blvd, Staten Island, NY 10314",Sold 08/30/2019,"$835,000 ",3 bds,2 ba,"1,300 sqft",Apartment,2018,,Forced air,Other,,,,,,
"355 Chesterton Ave, Staten Island, NY 10306",Sold 08/30/2019,"$555,000 ",3 bds,2 ba,"1,152 sqft",Single Family,1960,,Forced air,Central,Off street,"2,299 sqft",,"$554,555 ","$494,000 - $621,000",-$343 (-0.1 %)
"405 N Railroad Ave, Staten Island, NY 10304",Sold 08/30/2019,"$465,000 ",3 bds,2 ba,"1,340 sqft",Single Family,1965,1965,Forced air,,,"2,500 sqft",Great solar potentialSun Number™: 94.97,"$464,558 ","$413,000 - $520,000",-$628 (-0.1 %)
"14 Daffodil Ct, Staten Island, NY 10312",Sold 08/29/2019,"$455,000 ",3 bds,1.75 ba,"1,339 sqft",Townhouse,1982,,Forced air,Central,Attached Garage,"1,171 sqft",,"$434,815 ","$400,000 - $470,000",-$375 (-0.1 %)
"170 Mill Rd, Staten Island, NY 10306",Sold 08/29/2019,"$650,000 ",3 bds,1.5 ba,"1,692 sqft",Single Family,1945,1945,Gas,,Detached Garage,"7,500 sqft",,"$587,765 ","$517,000 - $658,000","-$43,375 (-6.9 %)"
"91 Isernia Ave, Staten Island, NY 10306",Sold 08/29/2019,"$545,000 ",3 bds,1.5 ba,"1,600 sqft",Single Family,1996,1996,Forced air,Central,,"2,574 sqft",Great solar potentialSun Number™: 90.22,"$544,563 ","$485,000 - $610,000",-$699 (-0.1 %)
"140 Mcarthur Ave, Staten Island, NY 10312",Sold 08/29/2019,"$618,000 ",3 bds,1.75 ba,"1,852 sqft",Single Family,1975,1975,Forced air,Central,,"4,316 sqft",Great solar potentialSun Number™: 92.62,"$617,504 ","$550,000 - $692,000",-$397 (-0.1 %)
"394 Lyndale Ave, Staten Island, NY 10312",Sold 08/29/2019,"$499,900 ",3 bds,1 ba,"1,092 sqft",Single Family,1955,,Baseboard,Wall,"Carport, Off street","5,850 sqft","Cable Ready,Good solar potentialSun Number™: 68.62","$499,506 ","$445,000 - $559,000",-$293 (-0.1 %)
"28 Cameron Ave, Staten Island, NY 10305",Sold 08/29/2019,"$530,000 ",3 bds,2.5 ba,"1,200 sqft",Single Family,1995,1995,Forced air,Central,Carport,"1,999 sqft",,"$529,567 ","$471,000 - $593,000",-$358 (-0.1 %)
"31 Arrowood Ct, Staten Island, NY 10309",Sold 08/29/2019,"$420,000 ",3 bds,1.5 ba,"1,152 sqft",Townhouse,1984,1984,Forced air,Central,,"1,402 sqft",,"$419,596 ","$373,000 - $470,000",-$579 (-0.1 %)
"17 Mimosa Ln, Staten Island, NY 10312",Sold 08/29/2019,"$480,000 ",3 bds,2 ba,"1,826 sqft",Townhouse,1980,,Forced air,Central,2 spaces,"1,650 sqft","Cable Ready,Candidate for a community solar programSun Number™: 23.02","$479,880 ","$446,000 - $518,000",-$461 (-0.1 %)
"51 Belmar Dr W, Staten Island, NY 10314",Sold 08/29/2019,"$425,000 ",3 bds,2 ba,"1,242 sqft",Condo,1981,1981,Forced air,Central,,$376/month,,"$424,741 ","$391,000 - $463,000",-$234 (-0.1 %)
"243 Byrne Ave, Staten Island, NY 10314",Sold 08/29/2019,"$515,000 ",3 bds,1 ba,"1,170 sqft",Single Family,1955,1955,Forced air,,,"4,098 sqft",Great solar potentialSun Number™: 95.02,"$514,505 ","$458,000 - $576,000",-$710 (-0.1 %)
"403 Davis Ave, Staten Island, NY 10310",Sold 08/29/2019,"$840,056 ",3 bds,1 ba,"1,116 sqft",Single Family,2019,1925,Forced air,Other,Detached Garage,"4,386 sqft",,"$580,419 ","$505,000 - $650,000","-$269,604 (-31.7 %)"
"425 Raritan Ave, Staten Island, NY 10305",Sold 08/29/2019,"$490,000 ",3 bds,1.5 ba,"1,290 sqft",Townhouse,1987,1987,Gas,,,"1,380 sqft",Great solar potentialSun Number™: 83.77,"$489,529 ","$436,000 - $548,000",-$676 (-0.1 %)
"11 Pamela Ln, Staten Island, NY 10304",Sold 08/29/2019,"$565,000 ",3 bds,1.5 ba,"1,572 sqft",Townhouse,1982,1982,Forced air,Central,,"1,598 sqft",,"$564,457 ","$502,000 - $632,000",-$779 (-0.1 %)
"54 Mcveigh Ave, Staten Island, NY 10314",Sold 08/28/2019,"$645,000 ",3 bds,2.5 ba,"2,380 sqft",Single Family,1980,1980,Forced air,Central,Carport,"2,465 sqft",,"$644,491 ","$574,000 - $722,000",-$394 (-0.1 %)
"51 Willis Ave, Staten Island, NY 10301",Sold 08/28/2019,"$510,000 ",3 bds,4 ba,"2,050 sqft",Single Family,2019,,Forced air,Central,2 spaces,"5,611 sqft",,"$509,504 ","$453,000 - $571,000",-$719 (-0.1 %)
"4297 Richmond Ave, Staten Island, NY 10312",Sold 08/28/2019,"$454,000 ",3 bds,1 ba,"1,040 sqft",Single Family,1961,1961,Forced air,,,"3,998 sqft",Great solar potentialSun Number™: 85.42,"$453,629 ","$404,000 - $508,000",-$296 (-0.1 %)
"77 Shale St, Staten Island, NY 10314",Sold 08/28/2019,"$699,000 ",3 bds,4 ba,"2,200 sqft",Single Family,2016,,Baseboard,Central,"Carport, Off street","2,990 sqft","Cable Ready,Limited solar potentialSun Number™: 46.22","$698,449 ","$622,000 - $782,000",-$427 (-0.1 %)
"36 Selvin Loop, Staten Island, NY 10303",Sold 08/28/2019,$100 ,3 bds,2 ba,"1,100 sqft",Condo,1987,1987,,,,$268/month,,"$348,352 ","$310,000 - $383,000","+$9,848 (+2.9 %)"
"315 Hett Ave, Staten Island, NY 10306",Sold 08/27/2019,"$620,000 ",3 bds,3 ba,"2,008 sqft",Single Family,1986,,,,1 space,"2,400 sqft",,"$619,640 ","$570,000 - $675,000",-$301 (-0.0 %)
"79 Bogota St, Staten Island, NY 10314",Sold 08/27/2019,"$548,000 ",3 bds,3 ba,"1,800 sqft",Single Family,1981,,Gas,Central,3 spaces,"2,800 sqft",,"$547,659 ","$504,000 - $597,000",-$318 (-0.1 %)
"366 Fairbanks Ave, Staten Island, NY 10306",Sold 08/27/2019,"$535,000 ",3 bds,2 ba,"1,152 sqft",Single Family,1970,,Forced air,Wall,"Off street, On street","2,343 sqft","Sewer Type:,Municipal,Good solar potentialSun Number™: 62.22","$534,637 ","$492,000 - $583,000",-$380 (-0.1 %)
"48 Monarch Ct, Staten Island, NY 10314",Sold 08/27/2019,"$617,500 ",3 bds,2.25 ba,"1,551 sqft",Townhouse,2014,2014,Gas,Central,Attached Garage,"2,003 sqft",,"$617,004 ","$549,000 - $691,000",-$397 (-0.1 %)
"20 Dinsmore St APT C, Staten Island, NY 10314",Sold 08/27/2019,"$420,000 ",3 bds,1.5 ba,"1,890 sqft",Townhouse,1983,1983,Forced air,Central,,"1,441 sqft",,"$419,535 ","$382,000 - $461,000",-$743 (-0.2 %)
"42 Pierpont Pl, Staten Island, NY 10314",Sold 08/27/2019,"$450,000 ",3 bds,2 ba,"1,293 sqft",Condo,1981,2014,,,Off street,$349/month,"Sewer Type:,Community,Good solar potentialSun Number™: 67.02","$449,501 ","$409,000 - $494,000",-$796 (-0.2 %)
"16 Rumson Rd, Staten Island, NY 10314",Sold 08/27/2019,"$385,000 ",3 bds,1.5 ba,"1,300 sqft",Single Family,1980,1980,,,,"1,498 sqft",,"$384,573 ","$350,000 - $423,000",-$682 (-0.2 %)
"20 Billings St, Staten Island, NY 10312",Sold 08/26/2019,"$670,000 ",3 bds,3 ba,"1,536 sqft",Single Family,2000,2000,,,,"2,600 sqft",Great solar potentialSun Number™: 91.02,"$669,397 ","$596,000 - $750,000",-$821 (-0.1 %)
"228 Brookfield Ave, Staten Island, NY 10308",Sold 08/26/2019,"$515,000 ",3 bds,3 ba,"1,744 sqft",Single Family,1980,,Forced air,Central,Carport,"2,421 sqft",,"$514,601 ","$458,000 - $576,000",-$689 (-0.1 %)
"311 Hampton Grn, Staten Island, NY 10312",Sold 08/26/2019,"$525,000 ",3 bds,3 ba,"1,868 sqft",Apartment,1973,1973,Forced air,Central,Attached Garage,,,,,
"228 Anderson St, Staten Island, NY 10305",Sold 08/23/2019,"$525,000 ",3 bds,2.5 ba,"1,204 sqft",Single Family,2004,2004,Forced air,Central,,"2,369 sqft",,"$529,575 ","$471,000 - $593,000",-$328 (-0.1 %)
"114 E Brandis Ave, Staten Island, NY 10308",Sold 08/23/2019,"$460,000 ",3 bds,1.5 ba,"1,108 sqft",Single Family,1975,1975,Forced air,Central,,"2,400 sqft",Great solar potentialSun Number™: 91.02,"$475,718 ","$423,000 - $533,000",-$306 (-0.1 %)
"3435 Richmond Rd, Staten Island, NY 10306",Sold 08/22/2019,"$635,000 ",3 bds,4 ba,"2,080 sqft",Multi Family,1966,,Baseboard,Wall,6 spaces,,,"$634,340 ","$565,000 - $710,000","-$1,009 (-0.2 %)"
"126 Dongan Hills Ave, Staten Island, NY 10305",Sold 08/22/2019,"$536,000 ",3 bds,2 ba,"1,140 sqft",Single Family,1965,,"Forced air, Stove",,Off street,"1,840 sqft",,"$535,562 ","$477,000 - $600,000",-$553 (-0.1 %)
"18 Bosworth St, Staten Island, NY 10310",Sold 08/22/2019,"$555,000 ",3 bds,2.25 ba,"1,760 sqft",Single Family,1986,1986,Gas,Central,Attached Garage,"2,199 sqft",,,,
"347 Stewart Ave, Staten Island, NY 10314",Sold 08/22/2019,"$520,000 ",3 bds,1.75 ba,888 sqft,Single Family,1955,1955,Forced air,,Attached Garage,"3,998 sqft",,"$519,691 ","$478,000 - $566,000",-$269 (-0.1 %)
"42 Langere Pl, Staten Island, NY 10305",Sold 08/22/2019,"$520,000 ",3 bds,2.25 ba,"1,800 sqft",Single Family,2003,2003,Forced air,Central,Carport,"1,829 sqft",,"$519,459 ","$462,000 - $582,000",-$826 (-0.2 %)
"387 Edinboro Rd, Staten Island, NY 10306",Sold 08/22/2019,"$878,900 ",3 bds,2 ba,"1,730 sqft",Single Family,1952,,Baseboard,,Off street,"6,000 sqft",,"$878,378 ","$808,000 - $957,000",-$454 (-0.1 %)
"33 Ibsen Ave, Staten Island, NY 10312",Sold 08/21/2019,"$576,500 ",3 bds,2 ba,"1,584 sqft",Single Family,1980,1980,Forced air,Central,,"3,101 sqft",Great solar potentialSun Number™: 79.82,"$566,817 ","$538,000 - $595,000",-$928 (-0.2 %)
"33 Ibsen Ave, Staten Island, NY 10312",Sold 08/21/2019,"$576,500 ",3 bds,2 ba,"1,584 sqft",Single Family,1980,1980,Forced air,Central,,"3,101 sqft",Great solar potentialSun Number™: 79.82,"$566,817 ","$538,000 - $595,000",-$928 (-0.2 %)
"520 Naughton Ave, Staten Island, NY 10305",Sold 08/21/2019,"$595,000 ",3 bds,3 ba,"1,600 sqft",Single Family,1975,,Forced air,Central,3 spaces,"3,388 sqft",,"$594,473 ","$529,000 - $666,000",-$440 (-0.1 %)
"276 Winchester Ave, Staten Island, NY 10312",Sold 08/21/2019,"$565,000 ",3 bds,1 ba,"1,170 sqft",Single Family,1955,1955,Forced air,Central,Detached Garage,"4,896 sqft",,"$559,667 ","$515,000 - $610,000",-$289 (-0.1 %)
"205 Titus Ave, Staten Island, NY 10306",Sold 08/21/2019,"$500,000 ",3 bds,1 ba,988 sqft,Single Family,1961,1960,Gas,,Detached Garage,"5,545 sqft",,"$536,086 ","$488,000 - $584,000","-$3,607 (-0.7 %)"
"229 Clove Rd, Staten Island, NY 10310",,"$479,000 ",3 bds,2.25 ba,"1,200 sqft",Single Family,1899,1899,Gas,,Carport,"2,121 sqft",,"$300,484 ","$273,000 - $367,000","-$161,449 (-35.0 %)"
"143 Robinson Ave, Staten Island, NY 10312",Sold 08/20/2019,"$699,000 ",3 bds,1 ba,"1,118 sqft",Single Family,1960,,,,1 space,"5,895 sqft",,"$698,526 ","$643,000 - $761,000",-$497 (-0.1 %)
"56 Dalton Ave, Staten Island, NY 10306",Sold 08/20/2019,"$535,000 ",3 bds,3 ba,"1,600 sqft",Single Family,1989,,Forced air,Central,"Off street, Detached Garage","1,999 sqft","Cable Ready,Great solar potentialSun Number™: 91.02","$534,492 ","$476,000 - $599,000",-$722 (-0.1 %)
"222 Timber Ridge Dr, Staten Island, NY 10306",Sold 08/20/2019,"$365,000 ",3 bds,1 ba,"1,043 sqft",Condo,1981,,,,,,,"$364,612 ","$325,000 - $408,000",-$602 (-0.2 %)
"256 Malvine Ave, Staten Island, NY 10309",Sold 08/20/2019,"$605,000 ",3 bds,1.5 ba,"1,350 sqft",Single Family,1997,,Forced air,Central,,"2,378 sqft",Limited solar potentialSun Number™: 55.02,"$604,514 ","$538,000 - $677,000",-$389 (-0.1 %)
"102 Saint Albans Pl, Staten Island, NY 10312",Sold 08/19/2019,"$550,000 ",3 bds,4 ba,"1,170 sqft",Townhouse,2004,1920,Forced air,Central,,"1,825 sqft",,"$549,581 ","$489,000 - $616,000",-$497 (-0.1 %)
"30 Vaughan St, Staten Island, NY 10305",Sold 08/19/2019,"$660,000 ",3 bds,4 ba,"1,601 sqft",Single Family,2011,,Baseboard,Central,1 space,"3,123 sqft","Cable Ready,Sprinkler System,Great solar potentialSun Number™: 83.8","$659,366 ","$587,000 - $738,000",-$909 (-0.1 %)
"318 Poultney St, Staten Island, NY 10306",Sold 08/19/2019,"$626,223 ",3 bds,1 ba,"1,452 sqft",Single Family,1930,1930,Forced air,,Attached Garage,"4,791 sqft","Sewer Type:,Municipal,Candidate for a community solar programSun Number™: 23.02","$625,430 ","$569,000 - $688,000","-$1,372 (-0.2 %)"
"366 Beach Ave, Staten Island, NY 10306",Sold 08/16/2019,"$628,000 ",3 bds,2.5 ba,"1,500 sqft",Single Family,1996,1996,Gas,Central,Carport,"2,800 sqft",,"$627,496 ","$558,000 - $703,000",-$628 (-0.1 %)
"17 Cliffside Ave, Staten Island, NY 10304",Sold 08/16/2019,"$380,000 ",3 bds,3 ba,"1,120 sqft",Single Family,1925,,,,4 spaces,"2,900 sqft",,"$379,742 ","$349,000 - $414,000",-$270 (-0.1 %)
"527 Amherst Ave, Staten Island, NY 10306",Sold 08/16/2019,"$540,000 ",3 bds,1.5 ba,"1,216 sqft",Single Family,1975,1975,Forced air,Central,,"2,500 sqft",Great solar potentialSun Number™: 95.02,"$539,522 ","$480,000 - $604,000",-$400 (-0.1 %)
"86 Bement Ave, Staten Island, NY 10310",Sold 08/16/2019,"$434,000 ",3 bds,1.5 ba,"1,230 sqft",Townhouse,1955,1955,Gas,,,"3,201 sqft",Great solar potentialSun Number™: 95.02,"$433,553 ","$386,000 - $486,000",-$677 (-0.2 %)
"281 Riedel Ave, Staten Island, NY 10306",Sold 08/16/2019,"$600,000 ",3 bds,3.25 ba,"1,320 sqft",Single Family,2004,2004,Forced air,Central,,"2,374 sqft",Great solar potentialSun Number™: 78.22,"$599,510 ","$534,000 - $671,000",-$619 (-0.1 %)
"134 Beach Ave, Staten Island, NY 10306",Sold 08/16/2019,"$527,875 ",3 bds,2 ba,"1,260 sqft",Single Family,1935,,Radiant,Wall,Detached Garage,"3,149 sqft","Cable Ready,Great solar potentialSun Number™: 71.02","$512,007 ","$456,000 - $573,000",-$707 (-0.1 %)
"204 Stobe Ave, Staten Island, NY 10306",Sold 08/15/2019,"$515,000 ",3 bds,2.5 ba,"1,394 sqft",Single Family,1960,1960,,,,"2,874 sqft",,"$514,511 ","$458,000 - $576,000",-$695 (-0.1 %)
"221 Targee St, Staten Island, NY 10304",Sold 08/15/2019,"$265,000 ",3 bds,2 ba,"1,100 sqft",Single Family,1901,1901,Gas,,,"3,001 sqft",Limited solar potentialSun Number™: 57.4,"$264,791 ","$236,000 - $297,000",-$162 (-0.1 %)
"495 Carlton Blvd, Staten Island, NY 10312",Sold 08/15/2019,"$828,000 ",3 bds,3 ba,"2,100 sqft",Single Family,1975,,"Baseboard, Forced air",Central,"Off street, Attached Garage","5,800 sqft","Sprinkler System,Great solar potentialSun Number™: 95.02","$827,130 ","$736,000 - $926,000","-$1,341 (-0.2 %)"
"202 Delafield Ave, Staten Island, NY 10301",Sold 08/15/2019,"$450,000 ",3 bds,2 ba,"2,220 sqft",Single Family,1910,1910,,,Attached Garage,"5,200 sqft",,"$617,469 ","$531,000 - $698,000","+$15,619 (+2.6 %)"
"7 Harbour Ct, Staten Island, NY 10308",Sold 08/15/2019,"$609,500 ",3 bds,2.5 ba,"1,800 sqft",Condo,1987,1987,,,,$430/month,,"$608,818 ","$554,000 - $670,000","-$1,097 (-0.2 %)"
"403 Ridgewood Ave, Staten Island, NY 10312",Sold 08/14/2019,"$820,000 ",3 bds,2 ba,"2,000 sqft",Single Family,2005,2005,Forced air,Other,"Off street, Attached Garage","3,998 sqft",,"$819,138 ","$729,000 - $917,000","-$1,328 (-0.2 %)"
"9 Sandgap St, Staten Island, NY 10312",Sold 08/14/2019,"$520,000 ",3 bds,3 ba,"1,600 sqft",Single Family,2008,,,,2 spaces,"2,613 sqft","Cable Ready,Wired,Candidate for a community solar programSun Number™: 23.02","$519,412 ","$473,000 - $571,000",-$952 (-0.2 %)
"26 Rutherford Ct, Staten Island, NY 10309",Sold 08/14/2019,"$450,000 ",3 bds,3 ba,"1,220 sqft",Single Family,1997,1997,Forced air,Central,,"1,258 sqft",,"$449,532 ","$400,000 - $503,000",-$715 (-0.2 %)
"413 Father Capodanno Blvd, Staten Island, NY 10305",Sold 08/13/2019,"$540,000 ",3 bds,2 ba,"1,332 sqft",Single Family,2001,2001,Forced air,Central,Carport,"2,003 sqft",,"$539,664 ","$496,000 - $588,000",-$314 (-0.1 %)
"53 Pouch Ter, Staten Island, NY 10305",Sold 08/13/2019,"$825,000 ",3 bds,3 ba,"2,184 sqft",Single Family,1965,,Baseboard,Central,Attached Garage,"3,998 sqft","Cable Ready,Sprinkler System,Great solar potentialSun Number™: 91","$824,133 ","$733,000 - $923,000","-$1,336 (-0.2 %)"
